,name_buy,link_buy,price_buy,seller_buy,year_buy,body_buy,mileage_buy,engine_buy,BHP_buy,transmission_buy,fuel_buy,owners_buy,brand_buy,postcode_buy
1984,Ford C-Max,https://www.autotrader.co.uk/car-details/202303085043061,7299,4.8 (131 reviews) luton (15 miles),2012.0,MPV,32512.0,2.0,,Automatic,Diesel,2.0,Ford,MK3 6JS
1985,Peugeot 3008,https://www.autotrader.co.uk/car-details/202305177479646,4589,4.6 (128 reviews) bedford (14 miles),2012.0,SUV,108414.0,1.6,,Automatic,Diesel,,Peugeot,MK3 6JS
1986,Nissan Qashqai+2,https://www.autotrader.co.uk/car-details/202305167426306,6999,luton (16 miles),2012.0,SUV,102100.0,2.0,,Automatic,Petrol,3.0,Nissan,MK3 6JS
1987,MINI Hatch,https://www.autotrader.co.uk/car-details/202305036942143,7990,5.0 (272 reviews),2012.0,Hatchback,65727.0,2.0,,Automatic,Diesel,,MINI,MK3 6JS
1988,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305057029912,3790,luton (15 miles),2012.0,Hatchback,69000.0,1.2,,Manual,Petrol,5.0,Vauxhall,MK3 6JS
1989,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202302264644752,6990,4.9 (85 reviews) aylesbury (14 miles),2012.0,Hatchback,50101.0,2.0,109.0,Automatic,Diesel,3.0,Mercedes-Benz,MK3 6JS
1990,Renault Megane,https://www.autotrader.co.uk/car-details/202305157393419,5490,4.9 (193 reviews) bedford (17 miles),2012.0,Hatchback,40000.0,1.9,110.0,Manual,Diesel,,Renault,MK3 6JS
1991,Peugeot 3008,https://www.autotrader.co.uk/car-details/202302144247195,6300,milton keynes (3 miles),2012.0,SUV,41823.0,1.6,,Automatic,Diesel,,Peugeot,MK3 6JS
1992,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202305197560988,9699,4.4 (595 reviews),2012.0,Convertible,70810.0,2.1,,Automatic,Diesel,3.0,Mercedes-Benz,MK3 6JS
1993,Honda Jazz,https://www.autotrader.co.uk/car-details/202304146300643,4199,luton (15 miles),2012.0,Hatchback,52961.0,1.4,,Manual,Petrol,,Honda,MK3 6JS
1994,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305147373358,7995,4.9 (193 reviews) bedford (17 miles),2012.0,Hatchback,31000.0,1.4,98.0,Automatic,Petrol,,Vauxhall,MK3 6JS
1995,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304226548075,2950,luton (15 miles),2012.0,Hatchback,108713.0,1.2,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
1996,Mercedes-Benz A-Class,https://www.autotrader.co.uk/car-details/202305147373215,7866,4.9 (193 reviews) bedford (17 miles),2012.0,Hatchback,41000.0,1.5,95.0,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
1997,Audi A4,https://www.autotrader.co.uk/car-details/202304116165020,8995,4.7 (50 reviews),2012.0,Estate,85000.0,2.0,174.0,Manual,Diesel,2.0,Audi,MK3 6JS
1998,Audi A1,https://www.autotrader.co.uk/car-details/202305167430589,8594,4.8 (284 reviews),2012.0,Hatchback,80000.0,1.4,122.0,Automatic,Petrol,,Audi,MK3 6JS
1999,Toyota Auris,https://www.autotrader.co.uk/car-details/202304166339304,9490,4.8 (236 reviews) bedford (15 miles),2012.0,Hatchback,46000.0,1.8,99.0,Automatic,Petrol Hybrid,2.0,Toyota,MK3 6JS
2000,Toyota Prius,https://www.autotrader.co.uk/car-details/202303195398373,3999,luton (15 miles),2012.0,Hatchback,212000.0,1.8,,Automatic,Petrol Hybrid,,Toyota,MK3 6JS
2001,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202305227657645,2495,5.0 (6 reviews) bedford (15 miles),2012.0,Hatchback,144000.0,2.0,,Manual,Diesel,3.0,Vauxhall,MK3 6JS
2002,Mazda CX-7,https://www.autotrader.co.uk/car-details/202305207607386,3499,4.5 (48 reviews) bedford (17 miles),2012.0,SUV,108000.0,2.2,,Manual,Diesel,4.0,Mazda,MK3 6JS
2003,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305117278005,3249,bedford (14 miles),2012.0,Hatchback,46000.0,1.4,69.0,Manual,Diesel,3.0,Ford,MK3 6JS
2004,Fiat 500,https://www.autotrader.co.uk/car-details/202304035917495,4250,5.0 (23 reviews) luton (16 miles),2012.0,Hatchback,77743.0,1.2,69.0,Manual,Petrol,,Fiat,MK3 6JS
2005,Honda Insight,https://www.autotrader.co.uk/car-details/202305207598399,5995,4.3 (15 reviews) luton (15 miles),2012.0,Hatchback,112000.0,1.3,,Automatic,Petrol Hybrid,3.0,Honda,MK3 6JS
2006,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305077107794,3999,2.0 (4 reviews) bedford (16 miles),2012.0,Estate,63000.0,1.7,,Manual,Diesel,,Vauxhall,MK3 6JS
2007,Nissan Qashqai+2,https://www.autotrader.co.uk/car-details/202305257782362,4990,4.9 (134 reviews) olney (13 miles),2012.0,SUV,98513.0,1.5,,Manual,Diesel,,Nissan,MK3 6JS
2008,Nissan Qashqai+2,https://www.autotrader.co.uk/car-details/202305167426306,6999,luton (16 miles),2012.0,SUV,102100.0,2.0,,Automatic,Petrol,3.0,Nissan,MK3 6JS
2009,Smart Fortwo,https://www.autotrader.co.uk/car-details/202305067086610,5489,4.9 (40 reviews),2012.0,Coupe,49327.0,1.0,,Automatic,Petrol,,Smart,MK3 6JS
2010,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202304256656424,7675,bicester (17 miles),2012.0,Saloon,51500.0,2.0,,Manual,Diesel,3.0,Volkswagen,MK3 6JS
2011,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304146272683,8070,5.0 (223 reviews) leighton buzzard (8 miles),2012.0,Hatchback,13651.0,,81.0,Manual,Petrol,2.0,Ford,MK3 6JS
2012,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305057029912,3790,luton (15 miles),2012.0,Hatchback,69000.0,1.2,,Manual,Petrol,5.0,Vauxhall,MK3 6JS
2013,Hyundai i30,https://www.autotrader.co.uk/car-details/202303315824775,8395,4.8 (986 reviews),2012.0,Hatchback,31588.0,1.6,,Manual,Diesel,2.0,Hyundai,MK3 6JS
2014,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202305237697731,8990,4.9 (17 reviews) bedford (15 miles),2012.0,Estate,77000.0,2.1,,Automatic,Diesel,4.0,Mercedes-Benz,MK3 6JS
2015,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202305167437438,8328,4.9 (17 reviews) st. albans (19 miles),2012.0,Hatchback,34500.0,1.5,95.0,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
2016,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202208319294574,5000,luton (15 miles),2012.0,Hatchback,50000.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
2017,Audi A6 Saloon,https://www.autotrader.co.uk/car-details/202209199901157,8750,northampton (18 miles),2012.0,Saloon,99000.0,3.0,,Automatic,Diesel,5.0,Audi,MK3 6JS
2018,MINI Countryman,https://www.autotrader.co.uk/car-details/202303085031067,6495,4.9 (29 reviews) shefford (16 miles),2012.0,SUV,90880.0,1.6,,Manual,Diesel,4.0,MINI,MK3 6JS
2019,MINI Countryman,https://www.autotrader.co.uk/car-details/202212272788479,6950,5.0 (10 reviews) luton (17 miles),2012.0,SUV,96449.0,1.6,,Manual,Petrol,3.0,MINI,MK3 6JS
2020,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202304146277181,5250,4.8 (29 reviews) aylesbury (14 miles),2012.0,SUV,92218.0,1.5,,Manual,Diesel,,Nissan,MK3 6JS
2021,MINI Coupe,https://www.autotrader.co.uk/car-details/202305237702216,5290,4.9 (134 reviews) olney (13 miles),2012.0,Coupe,94085.0,2.0,,Manual,Diesel,,MINI,MK3 6JS
2022,Volkswagen UP!,https://www.autotrader.co.uk/car-details/202304056010118,6795,4.9 (29 reviews) shefford (16 miles),2012.0,Hatchback,36000.0,1.0,,Manual,Petrol,5.0,Volkswagen,MK3 6JS
2023,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202301052963656,3750,5.0 (23 reviews) luton (16 miles),2012.0,Hatchback,90565.0,2.0,,Manual,Diesel,,Vauxhall,MK3 6JS
2024,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202304196457609,8995,4.9 (143 reviews) kingsthorpe (19 miles),2012.0,SUV,76000.0,2.0,,Manual,Diesel,3.0,Volkswagen,MK3 6JS
2025,Land Rover Freelander 2,https://www.autotrader.co.uk/car-details/202305237709945,7994,5.0 (20 reviews) buckingham (15 miles),2012.0,SUV,96000.0,2.2,,Manual,Diesel,2.0,Land,MK3 6JS
2026,Ford Kuga,https://www.autotrader.co.uk/car-details/202303175330061,5700,5.0 (10 reviews) luton (17 miles),2012.0,SUV,96587.0,2.0,,Manual,Diesel,4.0,Ford,MK3 6JS
2027,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202304206493497,6895,4.3 (15 reviews) luton (15 miles),2012.0,Hatchback,84000.0,2.0,,Manual,Diesel,5.0,Volkswagen,MK3 6JS
2028,SKODA Superb,https://www.autotrader.co.uk/car-details/202305187515532,5200,northampton (14 miles),2012.0,Hatchback,55000.0,2.0,,Automatic,Diesel,3.0,SKODA,MK3 6JS
2029,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305057055320,9995,4.6 (42 reviews) bedford (7 miles),2012.0,Convertible,40650.0,2.0,,Manual,Petrol,2.0,BMW,MK3 6JS
2030,Volvo XC60,https://www.autotrader.co.uk/car-details/202304066054324,5990,5.0 (23 reviews) aylesbury (20 miles),2012.0,SUV,139000.0,2.0,,Manual,Diesel,,Volvo,MK3 6JS
2031,KIA Ceed,https://www.autotrader.co.uk/car-details/202305237685613,4995,marsh gibbon (16 miles),2012.0,Hatchback,80000.0,1.6,,Manual,Diesel,,KIA,MK3 6JS
2032,Suzuki Alto,https://www.autotrader.co.uk/car-details/202305097169541,3895,5.0 (2 reviews) northampton (14 miles),2012.0,Hatchback,53500.0,1.0,,Manual,Petrol,3.0,Suzuki,MK3 6JS
2033,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305127289467,5995,4.1 (36 reviews) bedford (11 miles),2012.0,Convertible,84978.0,2.0,,Manual,Diesel,2.0,Volkswagen,MK3 6JS
2034,SKODA Octavia,https://www.autotrader.co.uk/car-details/202305107229715,5995,3.8 (31 reviews) bedford (17 miles),2012.0,Hatchback,87000.0,2.0,,Automatic,Diesel,3.0,SKODA,MK3 6JS
2035,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202212032241275,6795,4.7 (94 reviews) leighton buzzard (9 miles),2012.0,Convertible,74000.0,1.6,104.0,Manual,Diesel,,Volkswagen,MK3 6JS
2036,Audi A3,https://www.autotrader.co.uk/car-details/202305127318858,5295,luton (15 miles),2012.0,Hatchback,139000.0,2.0,,Automatic,Diesel,3.0,Audi,MK3 6JS
2037,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305167446298,9995,leighton buzzard (8 miles),2012.0,Saloon,158000.0,2.0,,Manual,Diesel,2.0,BMW,MK3 6JS
2038,Audi TT,https://www.autotrader.co.uk/car-details/202305047003861,9995,4.9 (143 reviews) kingsthorpe (19 miles),2012.0,Coupe,59000.0,2.0,,Manual,Diesel,4.0,Audi,MK3 6JS
2039,Mazda MX-5,https://www.autotrader.co.uk/car-details/202305047010325,9490,5.0 (159 reviews) wellingborough (20 miles),2012.0,Convertible,58650.0,2.0,,Manual,Petrol,,Mazda,MK3 6JS
2040,Volvo V60,https://www.autotrader.co.uk/car-details/202304256636247,9990,5.0 (23 reviews) aylesbury (20 miles),2012.0,Estate,60000.0,2.4,,Automatic,Diesel,2.0,Volvo,MK3 6JS
2041,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202302214504642,3290,4.7 (46 reviews) dunstable (16 miles),2012.0,Hatchback,87198.0,2.0,109.0,Manual,Diesel,,Mercedes-Benz,MK3 6JS
2042,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202303175359435,4200,4.5 (16 reviews) luton (17 miles),2013.0,Hatchback,96000.0,1.2,,Manual,Petrol,6.0,Volkswagen,MK3 6JS
2043,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305257787156,3195,4.5 (40 reviews) bedford (14 miles),2013.0,Hatchback,112000.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
2044,Renault Clio,https://www.autotrader.co.uk/car-details/202305177489095,4950,4.9 (38 reviews) bedford (15 miles),2013.0,Hatchback,89437.0,0.9,90.0,Manual,Petrol,2.0,Renault,MK3 6JS
2045,Renault Clio,https://www.autotrader.co.uk/car-details/202305016867589,3495,4.2 (24 reviews) bedford (14 miles),2013.0,Hatchback,60921.0,1.2,,Manual,Petrol,,Renault,MK3 6JS
2046,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303064940914,6859,3.7 (61 reviews) milton keynes (7 miles),2013.0,Saloon,127000.0,2.0,,Manual,Diesel,5.0,BMW,MK3 6JS
2047,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202303255612979,3995,4.2 (24 reviews) bedford (14 miles),2013.0,Hatchback,82650.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
2048,Vauxhall Antara,https://www.autotrader.co.uk/car-details/202302284711718,5290,4.7 (340 reviews) milton keynes (6 miles),2013.0,SUV,74000.0,2.2,,Manual,Diesel,,Vauxhall,MK3 6JS
2049,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202212292832156,4495,4.8 (16 reviews) bedford (13 miles),2013.0,Hatchback,66340.0,1.4,,Manual,Petrol,,Vauxhall,MK3 6JS
2050,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202305177488744,7950,4.9 (38 reviews) bedford (15 miles),2013.0,Saloon,131391.0,2.0,181.0,Manual,Diesel,,BMW,MK3 6JS
2051,Vauxhall Mokka,https://www.autotrader.co.uk/car-details/202305167430984,5490,4.7 (340 reviews) milton keynes (6 miles),2013.0,SUV,99000.0,1.7,,Manual,Diesel,,Vauxhall,MK3 6JS
2052,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202305097168187,4180,4.8 (352 reviews) luton (17 miles),2013.0,Hatchback,133000.0,2.0,,Automatic,Diesel,2.0,Vauxhall,MK3 6JS
2053,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305247718840,4400,4.7 (144 reviews),2013.0,Hatchback,81788.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
2054,Peugeot 308,https://www.autotrader.co.uk/car-details/202305117244544,2799,3.8 (155 reviews) shefford (16 miles),2013.0,Hatchback,116649.0,1.6,110.0,Manual,Diesel,2.0,Peugeot,MK3 6JS
2055,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305057062043,2495,4.8 (22 reviews) luton (17 miles),2013.0,Hatchback,131000.0,2.0,,Manual,Diesel,3.0,Vauxhall,MK3 6JS
2056,BMW 1 Series,https://www.autotrader.co.uk/car-details/202304156324210,5250,northampton (18 miles),2013.0,Hatchback,109200.0,1.6,,Manual,Petrol,3.0,BMW,MK3 6JS
2057,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305147362356,6809,3.7 (61 reviews) milton keynes (7 miles),2013.0,Hatchback,75284.0,1.4,,Manual,Petrol,3.0,Volkswagen,MK3 6JS
2058,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305177467489,5999,4.8 (18 reviews) northampton (20 miles),2013.0,Hatchback,83250.0,1.0,123.0,Manual,Petrol,4.0,Ford,MK3 6JS
2059,Chevrolet Orlando,https://www.autotrader.co.uk/car-details/202304015866452,5290,4.7 (340 reviews) milton keynes (6 miles),2013.0,MPV,81000.0,1.8,,Manual,Petrol,,Chevrolet,MK3 6JS
2060,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202212052283184,5999,3.7 (27 reviews) luton (14 miles),2013.0,Hatchback,167234.0,2.0,,Automatic,Diesel,4.0,Volkswagen,MK3 6JS
2061,Peugeot 208,https://www.autotrader.co.uk/car-details/202305257773018,4295,4.4 (21 reviews) bedford (18 miles),2013.0,Hatchback,63000.0,1.0,,Manual,Petrol,,Peugeot,MK3 6JS
2062,MINI Hatch,https://www.autotrader.co.uk/car-details/202304196442287,5490,4.7 (340 reviews) milton keynes (6 miles),2013.0,Hatchback,73000.0,1.6,,Manual,Diesel,,MINI,MK3 6JS
2063,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202304136255727,3280,4.8 (352 reviews) luton (17 miles),2013.0,Hatchback,115000.0,2.0,,Manual,Diesel,2.0,Vauxhall,MK3 6JS
2064,Ford KA,https://www.autotrader.co.uk/car-details/202305087150288,3995,4.5 (26 reviews) bedford (15 miles),2013.0,Hatchback,70787.0,1.2,,Manual,Petrol,,Ford,MK3 6JS
2065,Nissan Juke,https://www.autotrader.co.uk/car-details/202305257772793,5990,4.7 (124 reviews),2013.0,SUV,54000.0,1.6,,Manual,Petrol,,Nissan,MK3 6JS
2066,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304256655914,2575,luton (16 miles),2013.0,Hatchback,95110.0,1.2,,Manual,Petrol,5.0,Vauxhall,MK3 6JS
2067,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304116160137,5309,3.7 (61 reviews) milton keynes (7 miles),2013.0,Hatchback,128300.0,1.4,,Automatic,Petrol,5.0,Volkswagen,MK3 6JS
2068,MINI Hatch,https://www.autotrader.co.uk/car-details/202302023874247,3995,4.2 (24 reviews) bedford (14 miles),2013.0,Hatchback,87007.0,1.6,,Manual,Petrol,,MINI,MK3 6JS
2069,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305087146522,2500,4.6 (12 reviews) milton keynes (5 miles),2013.0,Hatchback,99546.0,1.3,,Manual,Diesel,4.0,Vauxhall,MK3 6JS
2070,Citroen DS3,https://www.autotrader.co.uk/car-details/202305117276034,2499,1.0 (1 review) thame (20 miles),2013.0,Hatchback,125000.0,1.6,,Manual,Diesel,2.0,Citroen,MK3 6JS
2071,SKODA Fabia,https://www.autotrader.co.uk/car-details/202303185380706,5999,4.8 (453 reviews) luton (16 miles),2013.0,Hatchback,75110.0,1.6,,Manual,Diesel,2.0,SKODA,MK3 6JS
2072,Ford Focus,https://www.autotrader.co.uk/car-details/202305047021020,4695,5.0 (1 review) northampton (17 miles),2013.0,Hatchback,73708.0,1.0,,Manual,Petrol,,Ford,MK3 6JS
2073,Renault Megane,https://www.autotrader.co.uk/car-details/202301263622471,3295,4.7 (41 reviews) milton keynes (3 miles),2013.0,Hatchback,125400.0,1.6,,Manual,Petrol,2.0,Renault,MK3 6JS
2074,Citroen DS3,https://www.autotrader.co.uk/car-details/202305067084557,2690,4.4 (36 reviews) bedford (14 miles),2013.0,Hatchback,124475.0,1.2,,Manual,Petrol,2.0,Citroen,MK3 6JS
2075,Hyundai ix35,https://www.autotrader.co.uk/car-details/202305107226405,2800,northampton (16 miles),2013.0,SUV,126000.0,1.7,,Manual,Diesel,,Hyundai,MK3 6JS
2076,BMW 1 Series,https://www.autotrader.co.uk/car-details/202305247741381,8000,bedford (15 miles),2013.0,Hatchback,55000.0,1.6,,Automatic,Petrol,2.0,BMW,MK3 6JS
2077,Peugeot Partner Tepee,https://www.autotrader.co.uk/car-details/202207107645312,5490,4.1 (59 reviews) dunstable (12 miles),2013.0,MPV,59215.0,1.6,92.0,Manual,Diesel,2.0,Peugeot,MK3 6JS
2078,Audi A6 Saloon,https://www.autotrader.co.uk/car-details/202305147374192,6500,bedford (15 miles),2013.0,Saloon,149000.0,2.0,,Automatic,Diesel,4.0,Audi,MK3 6JS
2079,Fiat 500L,https://www.autotrader.co.uk/car-details/202212162557015,2999,4.8 (114 reviews) bedford (13 miles),2013.0,MPV,108751.0,1.2,85.0,Manual,Diesel,,Fiat,MK3 6JS
2080,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305167418546,1500,northampton (16 miles),2013.0,Hatchback,110000.0,1.2,,Manual,Petrol,,Vauxhall,MK3 6JS
2081,Ford Fiesta Van,https://www.autotrader.co.uk/car-details/202304015857476,3290,4.5 (16 reviews) towcester (18 miles),2013.0,,117000.0,1.6,94.0,Manual,Diesel,3.0,Ford,MK3 6JS
2082,Fiat 500,https://www.autotrader.co.uk/car-details/202301283694401,4290,4.9 (34 reviews) bedford (15 miles),2013.0,Hatchback,67550.0,1.2,,Manual,Petrol,,Fiat,MK3 6JS
2083,Proton Savvy,https://www.autotrader.co.uk/car-details/202305237703753,2499,4.3 (17 reviews),2013.0,Hatchback,21000.0,1.2,75.0,Manual,Petrol,,Proton,MK3 6JS
2084,Ford B-Max,https://www.autotrader.co.uk/car-details/202301103124470,2990,5.0 (5 reviews) shefford (16 miles),2013.0,MPV,112299.0,1.5,,Manual,Diesel,,Ford,MK3 6JS
2085,Mazda6,https://www.autotrader.co.uk/car-details/202304236584431,4100,milton keynes (1 mile),2013.0,Saloon,130794.0,2.2,,Manual,Diesel,5.0,Mazda6,MK3 6JS
2086,Ford Focus,https://www.autotrader.co.uk/car-details/202305137341743,5850,4.8 (58 reviews) dunstable (12 miles),2013.0,Hatchback,83000.0,1.0,,Manual,Petrol,2.0,Ford,MK3 6JS
2087,Ford Focus,https://www.autotrader.co.uk/car-details/202305046999504,4500,luton (16 miles),2013.0,Hatchback,75000.0,1.0,,Manual,Petrol,4.0,Ford,MK3 6JS
2088,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305207590134,7700,4.7 (124 reviews),2013.0,Saloon,69000.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
2089,Citroen DS3,https://www.autotrader.co.uk/car-details/202305046999040,3899,4.8 (71 reviews) leighton buzzard (8 miles),2013.0,Hatchback,97017.0,1.6,120.0,Manual,Petrol,,Citroen,MK3 6JS
2090,Mazda6,https://www.autotrader.co.uk/car-details/202305227634053,4850,milton keynes (3 miles),2013.0,Estate,114500.0,2.2,,Manual,Diesel,2.0,Mazda6,MK3 6JS
2091,BMW X1,https://www.autotrader.co.uk/car-details/202304196445746,7250,4.7 (20 reviews) newport pagnell (6 miles),2013.0,SUV,91000.0,2.0,141.0,Manual,Diesel,2.0,BMW,MK3 6JS
2092,Vauxhall Adam,https://www.autotrader.co.uk/car-details/202304136238439,4495,4.8 (105 reviews) luton (16 miles),2013.0,Hatchback,60947.0,1.2,,Manual,Petrol,,Vauxhall,MK3 6JS
2093,Ford Focus,https://www.autotrader.co.uk/car-details/202305077112488,5973,5.0 (29 reviews) luton (18 miles),2013.0,Hatchback,56000.0,1.0,,Manual,Petrol,2.0,Ford,MK3 6JS
2094,KIA Ceed,https://www.autotrader.co.uk/car-details/202303195391531,3600,4.1 (45 reviews) bedford (13 miles),2013.0,Estate,132005.0,1.6,,Manual,Diesel,,KIA,MK3 6JS
2095,Citroen C4,https://www.autotrader.co.uk/car-details/202304126191912,3895,4.5 (209 reviews) northampton (20 miles),2013.0,Hatchback,84000.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
2096,Toyota Verso,https://www.autotrader.co.uk/car-details/202304236575505,9350,4.9 (115 reviews) luton (15 miles),2013.0,MPV,51000.0,1.6,,Manual,Petrol,2.0,Toyota,MK3 6JS
2097,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304276738312,4049,3.7 (61 reviews) milton keynes (7 miles),2013.0,Saloon,159630.0,2.0,,Manual,Diesel,2.0,BMW,MK3 6JS
2098,SKODA Superb,https://www.autotrader.co.uk/car-details/202305217609746,3995,5.0 (65 reviews) hemel hempstead (20 miles),2013.0,Hatchback,126000.0,2.0,,Manual,Diesel,3.0,SKODA,MK3 6JS
2099,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202209099609927,2000,4.4 (178 reviews) luton (15 miles),2013.0,Hatchback,131000.0,1.3,,Manual,Diesel,3.0,Vauxhall,MK3 6JS
2100,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202302134224142,4295,4.9 (33 reviews) milton keynes (2 miles),2013.0,Hatchback,75000.0,1.4,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
2101,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305097177973,3495,4.6 (10 reviews) northampton (15 miles),2013.0,Hatchback,93094.0,1.2,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
